,Date,State,Location,Stay at Home Order_-,Stay at Home Order_High-Risk Groups,Stay at Home Order_Lifted,Stay at Home Order_Rolled Back to High Risk Groups,Stay at Home Order_Statewide,Mandatory Quarantine for Travelers_-,Mandatory Quarantine for Travelers_All Air Travelers,Mandatory Quarantine for Travelers_All Travelers,Mandatory Quarantine for Travelers_From Certain States,Mandatory Quarantine for Travelers_Lifted,Mandatory Quarantine for Travelers_Rolled Back to Certain States,Mandatory Quarantine for Travelers_Rolled Back to International Travel,Non-Essential Business Closures_-,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen with Reduced Capacity,Non-Essential Business Closures_Some Non-Essential Businesses Permitted to Reopen,Non-Essential Business Closures_Some Non-Essential Businesses Permitted to Reopen with Reduced Capacity,Large Gatherings Ban_-,Large Gatherings Ban_>10 People Prohibited,Large Gatherings Ban_All Gatherings Prohibited,Large Gatherings Ban_Expanded to New Limit Above 25,Large Gatherings Ban_Expanded to New Limit Below 25,Large Gatherings Ban_Expanded to New Limit of 25,Large Gatherings Ban_Lifted,Large Gatherings Ban_Other,Restaurant Limits_-,Restaurant Limits_Closed Except for Takeout/Delivery,Restaurant Limits_Limited Dine-in Service,Restaurant Limits_Reopened to Dine-in Service,Restaurant Limits_Reopened to Dine-in Service ,Restaurant Limits_Reopened to Dine-in Service with Capacity Limits,Emergency Declaration_Yes,Non-Essential Business Closures_All Non-Essential Businesses Permitted to Reopen ,Mandatory Quarantine for Travelers_From Certain States (New),Non-Essential Business Closures_New Business Closures or Limits,Large Gatherings Ban_New Limit on Large Gatherings in Place,Restaurant Limits_Newly Closed to Dine-in Service,Restaurant Limits_New Capacity Limits,Restaurant Limits_New Service Limits,Large Gatherings Ban_Expanded to New Limit of 25 or Fewer,Stay at Home Order_New Stay at Home Order,Large Gatherings Ban_Expanded Limit to 25 or Fewer,Large Gatherings Ban_Expanded Limit to Greater Than 25,Mandatory Quarantine for Travelers_All Travelers (New)
25,2020-10-20,MO,Missouri,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
26,2020-10-20,MT,Montana,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
27,2020-10-20,NE,Nebraska,1,,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
28,2020-10-20,NV,Nevada,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
29,2020-10-20,NH,New Hampshire,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
30,2020-10-20,NJ,New Jersey,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
31,2020-10-20,NM,New Mexico,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
32,2020-10-20,NY,New York,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
33,2020-10-20,NC,North Carolina,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
34,2020-10-20,ND,North Dakota,1,,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,1.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
35,2020-10-20,OH,Ohio,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
36,2020-10-20,OK,Oklahoma,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
37,2020-10-20,OR,Oregon,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
38,2020-10-20,PA,Pennsylvania,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
39,2020-10-20,RI,Rhode Island,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
40,2020-10-20,SC,South Carolina,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,,,1.0,,0.0,0.0,0.0,
41,2020-10-20,SD,South Dakota,1,,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0.0,0,0,,,,1,,1,,,0,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
42,2020-10-20,TN,Tennessee,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
43,2020-10-20,TX,Texas,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,
44,2020-10-20,UT,Utah,0,,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
45,2020-10-20,VT,Vermont,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
46,2020-10-20,VA,Virginia,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
47,2020-10-20,WA,Washington,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
48,2020-10-20,WV,West Virginia,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
49,2020-10-20,WI,Wisconsin,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
50,2020-10-20,WY,Wyoming,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
0,2020-10-21,AL,Alabama,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
1,2020-10-21,AK,Alaska,0,,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
2,2020-10-21,AZ,Arizona,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,1.0,,,1.0,,0.0,0.0,0.0,
3,2020-10-21,AR,Arkansas,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
4,2020-10-21,CA,California,0,,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,1,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,
5,2020-10-21,CO,Colorado,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
6,2020-10-21,CT,Connecticut,0,,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
7,2020-10-21,DE,Delaware,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
8,2020-10-21,DC,District of Columbia,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
9,2020-10-21,FL,Florida,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
10,2020-10-21,GA,Georgia,0,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
11,2020-10-21,HI,Hawaii,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,1.0,0.0,0.0,
12,2020-10-21,ID,Idaho,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
13,2020-10-21,IL,Illinois,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
14,2020-10-21,IN,Indiana,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
15,2020-10-21,IA,Iowa,1,,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
16,2020-10-21,KS,Kansas,0,,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
17,2020-10-21,KY,Kentucky,0,,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
18,2020-10-21,LA,Louisiana,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
19,2020-10-21,ME,Maine,0,,1,0,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
20,2020-10-21,MD,Maryland,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
21,2020-10-21,MA,Massachusetts,0,,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
22,2020-10-21,MI,Michigan,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
23,2020-10-21,MN,Minnesota,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
24,2020-10-21,MS,Mississippi,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
25,2020-10-21,MO,Missouri,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
26,2020-10-21,MT,Montana,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
27,2020-10-21,NE,Nebraska,1,,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
28,2020-10-21,NV,Nevada,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
29,2020-10-21,NH,New Hampshire,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
30,2020-10-21,NJ,New Jersey,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
31,2020-10-21,NM,New Mexico,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
32,2020-10-21,NY,New York,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
33,2020-10-21,NC,North Carolina,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
34,2020-10-21,ND,North Dakota,1,,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,1.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
35,2020-10-21,OH,Ohio,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
36,2020-10-21,OK,Oklahoma,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
37,2020-10-21,OR,Oregon,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
38,2020-10-21,PA,Pennsylvania,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
39,2020-10-21,RI,Rhode Island,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
40,2020-10-21,SC,South Carolina,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,1,,0,,,0,0,0,1,0.0,0.0,1.0,0.0,,,1.0,,0.0,0.0,0.0,
41,2020-10-21,SD,South Dakota,1,,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0.0,0,0,,,,1,,1,,,0,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
42,2020-10-21,TN,Tennessee,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
43,2020-10-21,TX,Texas,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,1.0,,,0.0,,0.0,0.0,0.0,
44,2020-10-21,UT,Utah,0,,1,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
45,2020-10-21,VT,Vermont,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
46,2020-10-21,VA,Virginia,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
47,2020-10-21,WA,Washington,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,0.0,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
48,2020-10-21,WV,West Virginia,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,0.0,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
49,2020-10-21,WI,Wisconsin,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,0.0,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
50,2020-10-21,WY,Wyoming,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,0.0,0,0,,,,0,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
0,2020-10-22,AL,Alabama,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
1,2020-10-22,AK,Alaska,0,,1,0,0,0,,1,0,0,0,0,0,1,0,0,0,,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
2,2020-10-22,AZ,Arizona,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,1.0,1.0,,,1.0,,0.0,0.0,0.0,
3,2020-10-22,AR,Arkansas,1,,0,0,0,0,,0,0,1,0,0,1,0,0,0,0,,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
4,2020-10-22,CA,California,0,,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,1,,,,0,,0,,,0,0,1,1,0.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,0.0,
5,2020-10-22,CO,Colorado,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
6,2020-10-22,CT,Connecticut,0,,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
7,2020-10-22,DE,Delaware,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
8,2020-10-22,DC,District of Columbia,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
9,2020-10-22,FL,Florida,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
10,2020-10-22,GA,Georgia,0,,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,,0,0,,,,0,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
11,2020-10-22,HI,Hawaii,0,,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,1.0,0.0,0.0,
12,2020-10-22,ID,Idaho,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,,0,0,,,,1,,0,,,0,1,0,1,1.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
13,2020-10-22,IL,Illinois,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
14,2020-10-22,IN,Indiana,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
15,2020-10-22,IA,Iowa,1,,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
16,2020-10-22,KS,Kansas,0,,1,0,0,0,,0,1,0,0,0,0,1,0,0,0,,0,0,,,,1,,0,,,0,1,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
17,2020-10-22,KY,Kentucky,0,,1,0,0,0,,0,0,1,0,0,0,0,0,1,0,,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
18,2020-10-22,LA,Louisiana,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
19,2020-10-22,ME,Maine,0,,1,0,0,0,,1,0,0,0,0,0,0,1,0,0,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
20,2020-10-22,MD,Maryland,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
21,2020-10-22,MA,Massachusetts,0,,0,1,0,0,,1,0,0,0,0,0,0,0,1,0,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
22,2020-10-22,MI,Michigan,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
23,2020-10-22,MN,Minnesota,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,,1,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
24,2020-10-22,MS,Mississippi,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
25,2020-10-22,MO,Missouri,0,,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,,0,0,,,,1,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
26,2020-10-22,MT,Montana,0,,1,0,0,0,,0,0,1,0,0,0,0,1,0,0,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
27,2020-10-22,NE,Nebraska,1,,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
28,2020-10-22,NV,Nevada,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
29,2020-10-22,NH,New Hampshire,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
30,2020-10-22,NJ,New Jersey,0,,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
31,2020-10-22,NM,New Mexico,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
32,2020-10-22,NY,New York,0,,0,1,0,0,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,
33,2020-10-22,NC,North Carolina,0,,1,0,0,1,,0,0,0,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
34,2020-10-22,ND,North Dakota,1,,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,1.0,,,0.0,,0.0,0.0,0.0,
35,2020-10-22,OH,Ohio,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,,0,0,,,,0,,0,,,1,0,0,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
36,2020-10-22,OK,Oklahoma,0,,1,0,0,0,,0,0,1,0,0,0,0,0,0,1,,0,0,,,,1,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,
37,2020-10-22,OR,Oregon,0,,1,0,0,1,,0,0,0,0,0,0,0,0,1,0,,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
38,2020-10-22,PA,Pennsylvania,0,,1,0,0,1,,0,0,0,0,0,0,0,1,0,0,,0,0,,,,0,,0,,,0,0,0,1,0.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,
39,2020-10-22,RI,Rhode Island,0,,1,0,0,0,,0,0,0,1,0,0,0,0,0,1,,0,0,,,,0,,0,,,0,0,1,1,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,
